time,acceleration x,acceleration y,acceleration z,gyroscope x,gyroscope y,gyroscope z
21.1413,11.1929,-0.0646,1.8579,-0.1843,0.7168,3.8473
21.1607,9.8330,0.1006,3.7469,-0.1843,0.6322,3.5496
21.1797,10.9008,-0.2729,3.1819,-0.1764,0.4679,3.7634
21.1987,11.6071,0.3950,-0.6201,-0.1594,0.4161,2.3664
21.2184,11.0229,-0.0503,0.3735,-0.1736,0.3341,3.6260
21.2370,9.9120,0.1484,0.7278,-0.1802,0.2313,1.3588
21.2568,9.8402,0.1915,0.7614,-0.1586,0.1121,0.7405
21.2758,10.3525,0.0575,1.6496,-0.0433,-0.1698,1.8931
21.2948,10.2903,-0.0431,-1.0439,-0.0454,-0.3062,3.7405
21.3136,9.7205,0.1772,-0.0694,-0.0835,-0.4301,4.8321
21.3327,10.2520,-0.0982,-0.8547,-0.0524,-0.1972,0.7786
21.3520,11.3533,-0.4477,-1.2282,-0.1223,-0.1517,-3.8550
21.3710,12.7802,0.7159,0.3112,-0.3094,-0.3184,1.0305
21.3893,11.9088,0.8619,-1.3264,-0.3076,-0.1732,-2.4962
21.4085,10.7931,0.6153,1.5347,-0.3259,-0.0255,-7.9618
21.4280,10.9511,0.0311,-1.0798,-0.3660,-0.0668,-9.3740
21.4475,11.1187,1.0654,-1.0487,-0.3513,-0.1313,-10.3130
21.4672,9.5170,0.8140,-1.3048,-0.3108,-0.1802,-13.4427
21.4862,10.2711,0.3903,-1.2665,-0.2480,-0.2040,-12.5954
21.5054,10.0485,0.6488,-0.3903,-0.2283,-0.1265,-12.8092
21.5287,10.6949,0.9601,-1.2881,-0.2558,-0.0625,-6.4122
21.5475,10.7955,0.1389,-1.0630,-0.2456,-0.1335,-4.2824
21.5675,10.6398,-0.2322,-1.2570,-0.2271,-0.0882,-8.1298
21.5868,10.9128,-0.1963,0.1053,-0.2363,0.1319,-9.5420
21.6064,10.7428,-0.2969,-1.8316,-0.2838,0.2115,-6.4885
21.6262,10.5800,-0.4932,-2.2673,-0.3490,0.4484,-12.5573
21.6452,10.8960,-1.7693,-2.3966,-0.4151,0.7773,-25.2672
21.6651,10.7380,-0.8691,-1.9154,-0.5001,1.0329,-27.6794
21.6841,10.5967,-0.4310,-0.8332,-0.5527,1.0950,-26.3664
21.7029,10.3645,0.8236,-0.2251,-0.6045,0.9193,-18.1450
21.7219,9.5433,1.9680,1.8507,-0.5383,0.5929,-3.1221
21.7408,10.2400,1.8028,1.4509,-0.4145,0.3376,4.1069
21.7604,9.2751,1.2306,1.0606,-0.2327,0.3400,16.5038
21.7795,8.9519,1.1301,1.7358,-0.0103,0.2943,24.7328
21.7992,7.5226,0.6895,1.1779,0.1746,0.2225,31.1679
21.8186,6.8594,0.4741,0.3926,0.2617,0.2130,24.5344
21.8393,6.8738,0.3280,1.3767,0.3356,0.1047,4.6947
21.8586,6.8666,0.1820,0.4884,0.3390,0.0119,-13.9924
21.8779,7.7476,0.6416,1.6927,0.3313,-0.0548,-32.3511
21.8986,9.2632,1.3312,1.4892,0.2666,-0.0156,-25.8855
21.9173,10.1945,1.5347,2.0734,0.1199,0.0336,-6.7328
21.9378,11.2743,1.5634,2.5379,0.0158,-0.0513,2.0458
21.9569,11.7388,1.2809,2.3248,-0.0496,-0.0712,5.2977
21.9774,12.3756,1.2809,3.1867,-0.0809,-0.2601,5.7405
21.9965,12.7180,0.8547,3.0335,-0.0456,-0.1945,8.4122
22.0152,13.2567,1.0056,2.0830,-0.0792,-0.1069,14.8779
22.0343,12.8138,1.1277,2.2362,-0.1190,0.0475,32.0076
22.0539,12.9694,0.9290,2.6743,-0.1425,0.0479,43.2824
22.0725,12.3613,0.6153,2.3224,-0.1322,0.0183,46.0229
22.0918,11.5736,0.2346,1.4940,-0.1133,0.0630,41.7405
22.1111,10.6829,0.6081,1.3767,-0.1185,0.0928,46.2824
22.1325,9.4475,0.3855,0.6632,-0.1828,0.1424,54.0000
22.1516,8.0828,-0.1149,0.1891,-0.2815,0.1638,51.5344
22.1696,6.3279,-0.2873,0.1269,-0.3228,0.1845,48.5496
22.1837,5.0781,-0.8404,0.1317,-0.3252,0.1989,45.4198
22.1983,4.9464,-0.7925,0.0024,-0.2822,0.3482,28.9466
22.2121,5.3726,-1.0247,-0.4477,-0.2171,0.3678,-3.0840
22.2284,5.6862,-0.9002,0.4334,-0.1910,0.0903,-33.0916
22.2424,5.2409,-0.4621,1.4796,-0.0722,-0.0625,-39.1985
22.2556,5.2529,-0.4645,1.3240,0.0810,-0.0467,-40.9084
22.2706,6.8235,-0.7685,1.2785,0.1756,-0.0509,-47.8397
22.2896,8.7197,-0.3903,2.2075,0.2680,-0.0963,-53.1069
22.3099,10.3669,0.2035,3.2489,0.3582,-0.0285,-40.3969
22.3287,12.8688,0.7805,4.8052,0.3812,-0.3185,-23.6336
22.3489,14.2240,0.5052,4.5298,0.3666,-0.4575,-17.0840
22.3677,14.8656,0.9744,4.0270,0.2335,-0.6828,-7.9160
22.3882,15.6940,0.8332,4.2928,0.0252,-1.2454,-2.4885
22.4075,15.0116,0.5531,3.0047,-0.1555,-1.6315,1.6489
22.4268,13.6230,0.4717,0.3304,-0.3327,-1.6185,9.1298
22.4487,11.8393,0.2083,-0.6225,-0.5027,-1.8015,10.0687
22.4680,10.6207,0.0670,-0.0886,-0.5492,-1.9094,3.8855
22.4877,8.8298,-0.0239,-2.4373,-0.4962,-1.9094,-13.6031
22.5080,7.0677,-0.2011,-3.2058,-0.4492,-1.8981,-21.7405
22.5274,6.6487,0.1604,-4.2306,-0.4275,-1.9094,-37.1145
22.5477,5.3199,-0.2873,-5.6360,-0.4745,-1.5027,-42.4275
22.5662,4.9991,1.0822,-5.2505,-0.5390,-0.8202,-34.2519
22.5856,4.1803,1.5227,-6.9456,-0.6453,0.0142,-12.0458
22.6046,4.2353,1.3862,-7.2472,-0.7848,0.6918,9.7023
22.6233,4.4700,1.5897,-7.0342,-0.8412,1.3813,23.6260
22.6429,6.0478,1.1133,-5.2936,-0.8392,1.8190,29.4504
22.6619,8.0493,2.0087,-4.8770,-0.8791,1.9094,103.2824
22.6819,12.7036,-4.7812,3.0406,0.0304,1.9094,101.6641
22.7018,11.8154,0.9122,-11.0085,0.1175,1.9094,83.9084
22.7210,9.3589,2.6576,1.5299,0.0318,1.9094,105.7481
22.7433,12.3708,0.6919,3.2250,0.0998,1.9094,90.6870
22.7622,13.4770,-1.3120,4.3167,0.4517,1.0752,43.7252
22.7825,12.0428,-1.8316,4.1013,0.8291,0.8955,17.5573
22.8023,10.9750,-1.4605,2.2003,0.9934,1.3387,20.4962
22.8224,10.9128,0.0694,3.7924,0.9604,1.3344,23.7252
22.8425,11.5975,0.1748,6.0837,0.8701,0.6625,20.8092
22.8618,9.6510,0.2705,3.7541,0.7308,0.6019,20.8702
22.8808,10.0652,-0.3041,4.6687,0.5906,0.4628,13.5038
22.9000,8.4324,0.0886,3.2274,0.3337,0.4489,1.1985
22.9196,8.3342,-0.0910,3.0287,0.0044,0.1123,-27.6336
22.9391,8.1259,0.4764,4.2880,-0.3437,-0.6399,-43.6870
22.9587,8.2025,1.0295,4.8483,-0.5501,-1.4486,-41.2748
22.9784,7.9990,1.0391,4.1013,-0.5969,-1.8573,-35.4809
22.9994,8.0876,0.9864,5.0518,-0.4830,-1.9094,-33.0763
23.0186,7.7788,0.6440,3.6990,-0.3037,-1.9094,-36.1069
23.0377,7.3502,-0.0814,3.5434,-0.1143,-1.9094,-44.6412
23.0583,7.4771,0.4381,0.9792,0.0026,-1.9094,-54.2977
23.0774,7.7788,1.0127,-1.6041,-0.0628,-1.9094,-60.8015
23.0969,7.4891,1.9058,-3.4836,-0.2822,-1.9094,-71.1298
23.1318,6.5505,3.2944,-8.2863,-1.0234,-1.9094,-81.0763
