time,acceleration x,acceleration y,acceleration z,gyroscope x,gyroscope y,gyroscope z
20.8489,2.5450,3.2657,-10.2208,-0.7093,-0.0557,-19.1908
20.8681,2.7509,3.9792,-9.2751,-0.7462,0.0143,-20.8473
20.8873,2.9353,4.0199,-9.8857,-0.7890,0.0679,-23.0305
20.9067,2.3200,4.7070,-9.7205,-0.8293,0.2538,-23.9771
20.9254,2.7773,3.9720,-8.2552,-0.7947,0.1967,-25.7023
20.9448,3.0143,4.9129,-8.8705,-0.7818,0.1472,-24.8855
20.9640,2.8156,5.0901,-7.2903,-0.7715,0.1588,-24.9008
20.9867,2.1500,5.7676,-7.3430,-0.7245,0.2499,-20.1145
21.0057,2.0590,5.9879,-7.8051,-0.7243,0.3002,-17.2366
21.0257,2.5163,6.3662,-3.8834,-0.6656,0.2736,-18.7634
21.0459,2.3056,6.7397,-4.9775,-0.6335,0.0834,-17.4504
21.0679,2.8491,6.7900,-5.3127,-0.5767,0.0894,-13.7328
21.0868,1.5682,6.5027,-1.2570,-0.4448,0.2045,-6.4809
21.1068,2.8132,7.0701,-2.4421,-0.3388,0.1881,-2.8626
21.1267,2.6169,6.4548,-3.4429,-0.1500,-0.0250,-1.4962
21.1465,2.3750,6.3542,-4.7453,0.0769,-0.1174,6.0840
21.1629,1.5658,6.9623,-3.9361,0.2692,-0.0234,12.7557
21.1767,1.4868,6.3734,-3.7972,0.4230,-0.0857,21.9924
21.1912,2.5618,6.1699,-3.9480,0.5616,-0.1978,24.2824
21.2055,3.7924,6.5936,-5.2026,0.6644,-0.1368,25.7252
21.2201,2.1093,6.1220,-3.6895,0.7244,-0.1588,26.1298
21.2346,2.4397,6.3566,-7.6183,0.8202,-0.1912,26.2901
21.2495,2.4517,5.4636,-5.3439,0.8542,-0.2625,26.8321
21.2665,2.1165,5.9400,-7.9344,0.8995,-0.3657,25.4885
21.2880,2.4948,4.9392,-6.8666,0.9653,-0.4018,26.8015
21.3073,1.5921,5.0278,-6.8211,1.0983,-0.3101,34.0763
21.3268,2.0231,4.0845,-7.7117,1.1003,-0.4320,40.4656
21.3476,2.2458,4.0223,-8.6335,1.0686,-0.3110,39.1145
21.3664,3.3974,2.2745,-11.2767,0.9862,-0.3288,37.5267
21.3871,1.6664,3.7613,-9.9766,0.8611,-0.2549,39.3969
21.4078,2.7988,2.5235,-11.1330,0.8000,-0.2632,35.8931
21.4314,2.9209,2.4804,-10.6949,0.7106,-0.2331,29.2137
21.4501,3.3710,1.9632,-12.7467,0.5737,-0.0820,23.1679
21.4689,3.0598,1.8411,-12.6270,0.3879,0.0143,19.5191
21.4873,2.9712,1.9154,-12.8449,0.2174,0.0683,14.6412
21.5061,3.2633,2.0111,-11.4730,0.0985,-0.0020,11.5802
21.5248,3.8116,2.2936,-11.5281,-0.0022,-0.0728,4.3893
21.5435,3.1244,2.4445,-12.3637,-0.1630,0.0137,-3.4733
21.5654,3.4069,2.0423,-11.1953,-0.2631,0.0326,-12.2748
21.5841,3.3160,2.1596,-10.9750,-0.3419,0.1776,-19.4046
21.6044,3.1939,2.4373,-10.8338,-0.4171,0.2361,-22.8015
21.6242,2.8467,2.4421,-10.0197,-0.4556,0.0967,-24.0992
21.6439,2.4277,2.3176,-11.4658,-0.5429,0.1202,-23.7328
21.6631,2.4636,2.6600,-11.0875,-0.6341,0.1548,-23.0992
21.6834,2.9904,3.5674,-8.8585,-0.6314,0.0517,-24.3206
21.7040,2.8371,3.5961,-9.9264,-0.6979,0.0045,-26.3588
21.7225,2.3774,3.3040,-10.0963,-0.7455,0.0692,-24.7328
21.7418,2.3272,3.6440,-8.6742,-0.7543,0.0815,-22.3206
21.7611,2.6312,4.5035,-7.7261,-0.7141,0.1171,-23.9695
21.7805,3.2705,4.3407,-8.0110,-0.7103,0.0562,-28.6031
21.7994,2.8587,4.8554,-8.1954,-0.7223,0.0406,-26.9924
21.8186,2.1069,5.5067,-7.1132,-0.7132,0.0656,-22.3282
21.8377,2.1787,5.3941,-7.0390,-0.6204,0.1206,-19.5115
21.8581,2.8395,5.8203,-7.4364,-0.5683,0.1137,-22.8397
21.8786,1.7214,6.5625,-7.1275,-0.5159,0.2734,-12.5420
21.8980,1.6448,6.6990,-6.2920,-0.4796,0.1920,-5.0076
21.9193,1.3072,6.2991,-6.4069,-0.4080,0.2026,0.8931
21.9388,1.9824,6.5769,-3.9911,-0.2424,0.1326,0.7939
21.9578,2.5786,6.7900,-3.7493,-0.1221,0.0429,-1.6336
21.9782,2.2673,6.0980,-4.3287,0.0084,0.0587,6.2061
21.9978,1.7621,6.3063,-4.9201,0.1644,0.1083,14.1374
22.0182,2.7294,6.0190,-3.7781,0.3576,-0.0755,16.1069
22.0366,2.5091,5.1978,-4.7932,0.4947,-0.1900,20.4656
22.0554,1.3791,6.0956,-4.1635,0.6453,-0.1521,24.0992
22.0745,4.0031,5.6934,-3.2801,0.8145,-0.0104,19.0992
22.0935,3.4644,5.0135,-4.5298,0.9102,-0.1256,19.0229
22.1136,2.0686,5.5952,-7.2233,0.9554,-0.2602,21.1374
22.1324,2.7773,5.7150,-8.8729,0.9688,-0.4295,21.5802
22.1516,1.8387,4.1539,-9.5193,0.9076,-0.3510,27.3664
22.1721,1.8316,3.8451,-7.9583,0.9520,-0.0725,31.9160
22.1910,5.5019,2.9832,-10.3406,0.9439,-0.5237,24.5115
22.2116,0.6536,3.5075,-6.2848,0.9946,-0.0643,22.1679
22.2325,2.6695,2.2075,-11.9016,0.8969,-0.1420,24.2366
22.2518,2.7509,1.8651,-11.8082,0.7826,-0.2633,23.4198
22.2717,2.3679,1.7502,-13.7858,0.5726,-0.2979,25.6412
22.2925,2.8060,1.9201,-12.2846,0.3899,-0.3446,22.1298
22.3140,3.1651,2.1668,-12.2942,0.2644,-0.1713,8.7328
22.3340,4.1683,1.5993,-14.0324,0.0047,0.0876,-5.2977
22.3527,3.5482,1.2282,-13.0867,-0.1762,0.0664,-10.6183
22.3719,2.6767,2.0638,-12.4546,-0.3166,0.0789,-15.1527
22.3914,2.9185,2.0590,-12.5576,-0.4757,0.2326,-22.3053
22.4110,3.2417,2.2434,-11.4347,-0.6053,0.2082,-26.3588
22.4301,2.5642,2.3128,-11.1833,-0.6738,0.0519,-24.7786
22.4504,2.2122,2.4660,-10.6973,-0.7811,0.3228,-26.4504
22.4705,2.9233,2.6624,-10.4818,-0.8320,0.3833,-28.0611
22.4903,3.3686,3.0143,-8.7963,-0.7652,-0.1024,-31.1374
22.5091,3.3543,3.6368,-10.8721,-0.8165,-0.2174,-27.8168
22.5297,2.4469,3.9121,-9.6750,-0.8564,0.0201,-31.8550
22.5503,3.0263,3.7326,-9.6630,-0.9235,0.1811,-36.1603
22.5699,2.5163,4.7932,-8.4779,-0.9533,0.2257,-33.5954
22.5893,2.1069,5.1140,-7.8793,-0.9977,0.1622,-29.8397
22.6101,1.7765,5.8490,-7.7692,-0.9916,0.1087,-25.3359
22.6316,1.3719,5.5019,-6.2824,-0.9448,0.1485,-15.1756
22.6497,1.7047,5.8323,-6.5314,-0.8056,0.3977,-12.2977
22.6684,1.7861,5.7988,-5.0829,-0.7325,0.3192,-11.4504
22.6872,2.9736,6.5697,-2.6719,-0.6554,0.2811,-21.8855
22.7065,2.2003,7.7285,-5.4947,-0.6149,0.1457,-20.4351
22.7258,3.1867,7.1635,-4.9704,-0.5536,0.2354,-13.2748
22.7456,2.4349,7.8793,-4.8363,-0.4188,0.1190,-8.8321
22.7648,1.9154,7.1563,-2.9928,-0.2376,0.1269,-7.5038
22.7849,2.7821,6.5050,-0.7709,0.0020,-0.0337,-5.5649
22.8047,1.8579,6.9216,-3.5745,0.2485,-0.1081,1.2137
22.8239,2.7174,6.5577,-1.4174,0.4687,-0.2125,8.7710
22.8446,2.8084,6.5481,-5.7341,0.6662,-0.2387,23.3435
22.8647,1.3024,5.9041,-3.4572,0.8770,-0.2249,32.9618
22.8841,2.0399,6.9599,-4.6256,0.9990,-0.3059,32.2290
22.9039,1.8028,6.4428,-3.9696,1.0555,-0.2755,22.5725
22.9232,1.7095,5.5282,-4.2401,1.1766,-0.2523,19.4046
22.9433,1.6688,5.8179,-9.2129,1.1902,-0.1375,29.2290
22.9635,2.2817,4.0127,-8.8322,1.1540,-0.0494,34.0840
22.9817,2.7629,3.9097,-9.4140,1.0796,-0.0611,39.0229
23.0007,2.3559,4.6591,-8.0278,1.0481,-0.1747,36.0458
23.0199,2.9760,3.7421,-10.4004,1.0398,-0.2479,33.4198
23.0391,2.2266,2.9018,-11.5640,0.9105,-0.0451,34.0305
23.0578,2.9999,1.7693,-11.4419,0.8521,-0.0890,32.6565
23.0771,3.3567,2.9161,-11.4634,0.7394,-0.1487,29.9695
23.0961,3.1005,2.5283,-11.3772,0.6514,-0.0179,25.8092
23.1156,2.8850,1.9872,-12.3517,0.5480,-0.0027,26.9771
23.1356,2.8778,1.6209,-11.3629,0.4050,-0.1118,28.1603
23.1549,2.5546,1.8411,-11.3772,0.3256,-0.1850,28.6565
23.1747,2.7869,1.5945,-11.4275,0.2384,-0.0675,23.9542
23.1935,2.9904,1.7693,-10.6015,0.1695,0.0523,19.6489
23.2131,3.2992,1.5706,-10.2472,0.1466,0.1204,13.3206
23.2357,3.0095,1.3958,-9.9814,0.1465,0.1167,11.8168
23.2566,2.3583,1.4461,-9.3996,0.1480,0.0944,18.1069
23.2769,2.6767,1.4916,-9.1913,0.1815,0.0044,21.1832
23.2959,3.0263,1.8962,-9.4499,0.2028,-0.0457,21.3282
23.3150,3.3639,1.0247,-10.0030,0.1966,0.0473,8.9466
23.3348,4.1779,0.6943,-10.4938,0.1766,0.1778,-1.8550
23.3536,3.9624,0.8356,-9.7827,0.1870,0.0059,-4.9618
23.3735,2.3176,0.9577,-9.8713,0.1638,-0.0217,-0.4046
23.3924,2.9975,0.9529,-8.8753,0.1695,-0.0216,1.0000
23.4137,2.4086,1.3671,-9.7444,0.1679,-0.0166,2.9084
23.4335,3.0550,0.8475,-9.0740,0.1766,0.0126,-1.8779
23.4530,3.3327,0.5435,-10.9750,0.1696,0.0084,-9.1985
23.4727,2.9712,0.5890,-9.8761,0.1653,-0.0019,-12.0076
23.4922,3.3591,0.6560,-8.8921,0.1809,-0.0555,-11.9542
23.5114,3.1149,0.3926,-9.8258,0.1746,0.0038,-12.6870
23.5325,2.7892,0.3328,-10.1921,0.1726,-0.0232,-12.7328
23.5520,3.0694,-0.1197,-9.9886,0.1853,-0.0791,-18.5649
23.5744,2.9233,-0.5219,-9.7899,0.1639,-0.2034,-25.1832
23.5925,7.5561,1.2570,-7.8865,0.1408,-0.3332,-5.9160
23.6121,-2.6001,-8.2648,-12.3708,0.0405,0.1251,-6.6489
23.6314,0.2969,4.5131,-12.7659,0.0424,-0.0062,0.5496
23.6512,2.6193,0.2969,-9.6127,0.0221,0.0027,0.6260
23.6704,2.7270,0.3424,-9.9192,0.0132,-0.0009,0.6565
23.6900,2.7797,0.3160,-9.5433,0.0158,-0.0143,0.8168
23.7091,2.7318,0.3400,-9.5864,0.0295,-0.0151,1.1679
23.7299,2.4134,0.3256,-9.6415,0.0593,-0.0062,3.4885
23.7491,2.6049,0.1676,-9.7252,0.0562,-0.0006,6.2824
23.7679,2.0423,0.0838,-10.7236,0.0870,0.0163,5.7099
23.7901,2.7773,0.1652,-10.4004,0.0510,0.0330,4.1603
23.8089,2.6432,0.2059,-9.8282,0.0506,0.0958,5.5649
23.8285,2.9401,0.1293,-9.1746,0.0732,0.1219,3.6489
23.8497,2.8276,0.2705,-9.2129,0.1179,0.2733,3.7252
23.8722,3.1556,0.1293,-10.5872,0.0090,-0.0086,2.7023
23.8903,3.4069,-0.0359,-8.7460,-0.0098,-0.0167,-0.6336
23.9098,2.9736,0.0407,-9.2344,0.0019,0.0215,-0.0687
23.9290,2.8491,0.2993,-10.1107,-0.0312,0.1127,0.8779
23.9481,3.8331,0.1245,-9.3781,-0.0041,-0.0168,-0.8931
23.9667,3.0239,0.0670,-9.5912,0.0026,-0.0156,-0.5420
23.9863,3.1053,0.1317,-9.5960,-0.0005,-0.0104,-0.2137
24.0052,2.9185,0.1245,-9.6031,0.0004,-0.0125,-0.1450
24.0259,3.0742,0.1245,-9.6582,0.0027,-0.0107,-1.9084
24.0457,3.0598,0.0934,-9.7899,0.0030,-0.0119,0.0458
24.0654,3.0598,0.0599,-9.7444,0.0037,-0.0133,0.0763
24.0848,3.0742,0.1293,-9.7588,0.0029,-0.0115,0.0840
24.1037,3.1436,0.0742,-9.7013,0.0032,-0.0137,0.1832
24.1232,2.9113,0.0742,-9.7636,0.0038,-0.0119,0.1679
24.1434,3.0382,0.1077,-9.7037,0.0037,-0.0132,0.1832
24.1633,3.0837,0.1173,-9.7420,0.0032,-0.0112,0.2061
24.1840,3.0789,0.1149,-9.6965,0.0023,-0.0119,0.2672
24.2022,3.0885,0.0838,-9.7276,0.0031,-0.0124,0.2672
24.2211,3.2154,0.0622,-9.7827,0.0027,-0.0121,0.3359
24.2405,3.1412,0.0910,-9.6941,0.0043,-0.0118,0.1374
24.2599,3.1915,0.1293,-9.7133,0.0030,-0.0113,0.2366
24.2793,3.0454,0.0862,-9.7157,0.0050,-0.0108,0.1221
24.2986,3.0143,0.1245,-9.6582,0.0036,-0.0107,0.2748
24.3181,3.0071,0.0575,-9.6606,0.0034,-0.0120,0.2443
24.3376,3.1173,0.1413,-9.7372,0.0057,-0.0112,0.3053
24.3576,3.1005,0.1269,-9.6941,0.0047,-0.0119,0.1527
24.3771,3.0382,0.0958,-9.6750,0.0036,-0.0132,0.1145
24.3981,3.0622,0.0599,-9.7755,0.0030,-0.0119,0.2061
24.4170,2.9185,0.0790,-9.7468,0.0029,-0.0116,0.3053
24.4368,3.0813,0.1197,-9.7971,0.0041,-0.0115,0.3282
24.4575,3.0694,0.1460,-9.6774,0.0037,-0.0111,0.2901
24.4797,3.2154,0.1221,-9.7109,0.0055,-0.0131,0.1756
24.4978,3.1436,0.0838,-9.7348,0.0033,-0.0118,0.2137
24.5166,3.0670,0.1508,-9.7827,0.0043,-0.0118,0.1527
24.5356,3.0957,0.0910,-9.5792,0.0030,-0.0114,0.3435
24.5555,2.9377,0.0886,-9.5361,0.0035,-0.0136,0.2519
24.5745,3.0694,0.0479,-9.6941,0.0051,-0.0112,0.1985
24.5939,2.9975,0.0718,-9.6630,0.0041,-0.0111,1.9389
24.6087,3.0813,0.0718,-9.7468,0.0038,-0.0111,0.3282
24.6236,3.0718,0.0862,-9.6702,0.0030,-0.0125,0.2061
24.6385,3.1987,0.0886,-9.7492,0.0033,-0.0130,0.3511
24.6529,3.0622,0.0814,-9.6391,0.0017,-0.0129,0.1679
24.6672,3.0406,0.0694,-9.7252,0.0040,-0.0126,0.3511
24.6819,3.0574,0.1101,-9.6606,0.0031,-0.0112,0.2290
24.6968,3.0718,0.1245,-9.7109,0.0041,-0.0117,0.2901
24.7181,3.0742,0.1053,-9.6582,0.0044,-0.0112,0.1679
24.7365,3.0574,0.1197,-9.7420,0.0047,-0.0108,0.2519
24.7593,3.0670,0.1173,-9.6845,0.0038,-0.0122,0.1832
24.7784,3.0909,0.0766,-9.7181,0.0044,-0.0140,0.3130
24.7984,2.9209,0.0431,-9.7803,0.0039,-0.0131,0.2748
24.8179,3.2082,0.0934,-9.6798,0.0039,-0.0113,0.3588
24.8371,3.0789,0.0790,-9.6486,0.0031,-0.0124,1.9466
24.8565,2.9353,0.0886,-9.5313,0.0040,-0.0133,0.1832
24.8755,3.0885,0.0503,-9.8019,0.0043,-0.0124,0.2977
24.8948,3.0167,0.0910,-9.9335,0.0036,-0.0120,0.4198
24.9135,3.1939,0.0814,-9.6558,0.0027,-0.0121,0.1450
24.9324,3.1508,0.0622,-9.6798,0.0034,-0.0116,0.0916
24.9507,3.0095,0.1221,-9.6726,0.0042,-0.0113,0.0687
24.9703,2.9473,0.0766,-9.7803,0.0031,-0.0117,0.1221
24.9895,3.1268,0.1173,-9.6798,0.0027,-0.0115,0.0992
25.0088,3.0765,0.0766,-9.6822,0.0041,-0.0117,0.1603
30.1683,2.9233,0.0886,-9.7468,0.0041,-0.0119,0.2061
30.1985,3.0694,0.1101,-9.6702,0.0037,-0.0132,0.2443
30.2224,3.0478,0.2753,-9.6941,0.0022,-0.0121,0.1756
30.2502,2.9281,0.0503,-9.7061,0.0059,-0.0120,0.1679
30.2699,3.1987,0.1077,-9.6917,0.0044,-0.0119,0.2061
30.2916,2.9257,0.0838,-9.7516,0.0041,-0.0097,1.9313
30.3130,2.9305,0.0599,-9.6845,0.0052,-0.0117,0.1298
30.3362,3.0694,0.1101,-9.7037,0.0039,-0.0118,0.1298
30.3669,3.1651,0.0000,-9.6630,0.0036,-0.0120,0.1145
30.4052,3.0311,0.0838,-9.7516,0.0022,-0.0111,0.1756
30.4423,3.0765,0.1173,-9.7516,0.0046,-0.0123,0.2672
30.4807,2.9616,0.0359,-9.7731,0.0022,-0.0122,0.1985
30.5179,3.2082,0.0359,-9.6726,0.0025,-0.0119,0.1450
30.5548,3.0909,0.0551,-9.7659,0.0033,-0.0119,0.0916
30.5923,3.0694,0.0982,-9.6989,0.0042,-0.0117,0.3893
30.6297,3.0765,0.0407,-9.7420,0.0033,-0.0113,0.1832
30.6665,2.9592,0.0622,-9.6462,0.0038,-0.0123,0.2748
30.7036,3.0718,0.0958,-9.5696,0.0041,-0.0126,0.2519
30.7409,3.0622,0.0742,-9.7659,0.0045,-0.0111,0.0840
30.7786,3.0765,0.1245,-9.7133,0.0039,-0.0119,0.3206
30.8148,3.1125,0.0694,-9.7037,0.0038,-0.0117,0.1603
30.8516,3.1891,0.1149,-9.6893,0.0030,-0.0123,0.2595
30.8884,3.2058,0.0766,-9.6917,0.0045,-0.0097,0.2595
30.9253,3.2058,0.1101,-9.7085,0.0029,-0.0129,0.2977
30.9642,3.0861,0.2634,-9.8857,0.0042,-0.0107,0.2137
31.0054,3.1987,0.0431,-9.5050,0.0030,-0.0117,0.2977
31.0436,3.0574,0.1030,-9.7229,0.0042,-0.0127,0.2214
31.0815,3.0478,0.0622,-9.7588,0.0041,-0.0123,0.2443
31.1176,3.1867,0.0455,-9.7420,0.0036,-0.0119,0.1374
31.1559,3.2106,0.1221,-9.7707,0.0021,-0.0132,0.1603
31.1938,3.1603,0.1508,-9.6678,0.0036,-0.0128,0.1985
31.2321,3.0742,0.1269,-9.7157,0.0043,-0.0126,0.1298
31.2684,3.0765,0.1245,-9.7109,0.0062,-0.0128,0.1527
31.3067,2.9377,0.1221,-9.6606,0.0043,-0.0114,0.2366
31.3463,3.0742,0.2514,-9.7827,0.0040,-0.0128,0.3664
31.3886,3.1149,0.0718,-9.8904,0.0034,-0.0114,0.1985
31.4293,3.1484,0.0862,-9.7013,0.0040,-0.0118,0.1985
31.4703,3.0981,0.1341,-9.6726,0.0043,-0.0102,0.2901
31.5110,3.0526,0.1173,-9.8857,0.0055,-0.0124,0.2519
31.5491,3.0789,0.0814,-9.7468,0.0034,-0.0118,-1.5802
31.5881,3.0335,0.0886,-9.7851,0.0033,-0.0111,0.1374
31.6272,3.0526,0.0239,-9.7229,0.0040,-0.0104,0.3130
31.6666,3.0311,0.0670,-9.6654,0.0047,-0.0118,0.2595
31.7038,3.1077,0.0742,-9.7851,0.0037,-0.0114,0.3130
31.7432,3.1771,0.0024,-9.7133,0.0037,-0.0119,0.0763
31.7844,3.0957,0.1173,-9.7683,0.0035,-0.0115,0.1679
31.8243,2.9377,0.2610,-9.6798,0.0040,-0.0123,0.1221
31.8625,3.1867,0.0622,-9.5984,0.0043,-0.0112,0.1450
31.9006,3.0742,0.0646,-9.5672,0.0040,-0.0118,0.3359
31.9434,3.0454,0.1484,-9.5648,0.0038,-0.0121,0.1069
31.9829,2.9640,0.0503,-9.7588,0.0040,-0.0119,0.1908
32.0222,2.9999,0.1221,-9.7612,0.0044,-0.0117,1.9160
32.0620,2.9568,0.1101,-9.7516,0.0041,-0.0129,0.1603
32.1014,3.1292,0.1006,-9.7300,0.0037,-0.0118,0.3588
32.1379,3.2058,0.0982,-9.9096,0.0045,-0.0111,0.1756
32.1754,3.0957,0.0503,-9.7133,0.0037,-0.0114,0.0534
32.2113,3.0215,0.1077,-9.7229,0.0040,-0.0107,0.2214
32.2496,3.2082,0.1173,-9.7947,0.0038,-0.0124,0.1679
32.2862,3.0670,0.0886,-9.5385,0.0032,-0.0107,0.2290
32.3240,3.1556,0.0431,-9.7564,0.0030,-0.0110,0.1908
32.3601,3.1963,0.0048,-9.6822,0.0058,-0.0111,0.2443
32.3986,3.2130,0.0670,-9.7540,0.0041,-0.0121,0.2519
32.4368,2.9161,0.0910,-9.7181,0.0040,-0.0117,0.2748
32.4753,3.1388,0.0575,-9.7683,0.0048,-0.0109,0.0992
32.5128,2.9425,0.1006,-9.6941,0.0036,-0.0116,0.0687
32.5512,2.9281,0.1077,-9.7205,0.0039,-0.0119,0.3282
32.5894,2.9664,0.1269,-9.7133,0.0044,-0.0125,0.1298
32.6282,3.0909,0.0670,-9.6989,0.0040,-0.0111,0.0992
32.6672,3.1915,0.1197,-9.6893,0.0054,-0.0112,0.1603
32.7062,3.1747,0.1030,-9.7205,0.0042,-0.0133,0.2061
32.7458,3.0813,0.1341,-9.6869,0.0042,-0.0112,0.2061
32.7841,2.9233,0.1269,-9.7588,0.0038,-0.0120,0.3282
32.8229,3.1795,0.0551,-9.6989,0.0042,-0.0126,0.1756
32.8612,2.9137,0.1006,-9.7252,0.0039,-0.0120,0.1298
32.8982,3.2106,0.0790,-9.7659,0.0034,-0.0133,0.1450
32.9373,3.0670,0.1173,-9.7348,0.0044,-0.0101,0.1908
32.9789,3.2082,0.0910,-9.6630,0.0050,-0.0118,-1.6260
33.0172,3.1675,0.0718,-9.7300,0.0021,-0.0125,0.1832
33.0555,3.0263,0.1077,-9.6798,0.0034,-0.0120,0.2366
33.0940,3.1412,0.1173,-9.7252,0.0031,-0.0111,0.2214
33.1298,2.9329,0.1221,-9.5409,0.0031,-0.0101,0.1221
33.1624,3.1699,0.0551,-9.7085,0.0047,-0.0104,0.2519
33.1855,3.0933,0.0958,-9.7348,0.0042,-0.0118,0.2214
33.2089,3.2106,0.1437,-9.6941,0.0056,-0.0117,0.1450
33.2328,3.0622,0.0790,-9.8857,0.0045,-0.0126,0.3053
33.2597,3.1987,0.1006,-9.6917,0.0048,-0.0127,0.1832
33.2866,2.9329,0.0694,-9.6702,0.0034,-0.0107,0.2137
33.3103,3.1316,0.2825,-9.7516,0.0024,-0.0120,0.1374
33.3341,3.0454,0.0670,-9.7516,0.0044,-0.0124,0.2977
33.3585,3.0454,0.0551,-9.7827,0.0041,-0.0112,0.1145
33.3835,3.0526,0.0790,-9.6798,0.0044,-0.0111,0.1221
33.4081,3.0813,0.0814,-9.6606,0.0049,-0.0112,0.2519
33.4327,3.0742,0.1437,-9.6774,0.0038,-0.0109,0.2595
33.4571,3.0574,0.1077,-9.6750,0.0044,-0.0122,0.2214
33.4805,3.0574,0.0694,-9.9072,0.0057,-0.0117,0.0916
33.5059,3.0454,0.0910,-9.6869,0.0039,-0.0130,0.1832
33.5288,2.9377,0.1077,-9.7468,0.0033,-0.0123,0.1527
33.5529,3.1149,0.0718,-9.6941,0.0046,-0.0111,0.1527
33.5765,3.0215,0.0982,-9.6798,0.0050,-0.0124,0.2290
33.6002,2.9329,0.0287,-9.6798,0.0038,-0.0114,0.0992
33.6294,3.1795,0.1413,-9.7229,0.0031,-0.0129,0.0840
33.6538,3.0574,0.0694,-9.7444,0.0034,-0.0114,0.3359
33.6764,3.0813,0.1053,-9.7300,0.0037,-0.0107,0.1603
33.7003,3.0909,0.1149,-9.8066,0.0051,-0.0116,0.4656
33.7263,2.9113,0.0263,-9.6702,0.0048,-0.0126,0.0382
33.7508,3.0957,0.0599,-9.6941,0.0029,-0.0111,0.2443
33.7764,2.9209,0.1317,-9.6941,0.0035,-0.0128,0.1298
33.8012,3.1173,0.1341,-9.6989,0.0038,-0.0103,0.3130
33.8270,2.9305,0.1173,-9.6630,0.0031,-0.0136,0.1908
33.8533,3.2010,0.1006,-9.5098,0.0036,-0.0128,0.1298
33.8785,2.9688,0.1460,-9.7612,0.0036,-0.0114,0.2824
33.9024,3.0358,0.0694,-9.6750,0.0048,-0.0116,0.1374
33.9267,3.2058,0.0862,-9.7133,0.0058,-0.0121,0.2519
33.9511,2.9257,0.1221,-9.7252,0.0052,-0.0126,0.2748
33.9754,3.1987,0.1317,-9.7037,0.0038,-0.0108,0.0840
33.9991,3.1053,0.2705,-9.6917,0.0042,-0.0120,0.1145
34.0227,3.2154,0.1173,-9.7300,0.0038,-0.0110,0.2824
34.0469,3.0430,0.1053,-9.6965,0.0038,-0.0123,0.2519
34.0713,3.1053,0.0862,-9.7492,0.0048,-0.0116,0.2137
34.0955,3.0167,0.0479,-9.6845,0.0042,-0.0117,0.1832
34.1224,3.2106,0.0551,-9.7683,0.0033,-0.0125,0.2366
34.1494,3.1077,0.0599,-9.7037,0.0039,-0.0117,0.3511
34.1759,3.0670,0.0766,-9.7205,0.0029,-0.0125,0.1985
34.2007,3.0071,0.1293,-9.7085,0.0045,-0.0117,0.1832
34.2251,2.9353,0.0670,-9.9359,0.0037,-0.0112,0.2061
34.2493,3.0574,0.0886,-9.7564,0.0057,-0.0129,0.2824
34.2741,3.0981,0.0958,-9.7229,0.0047,-0.0115,0.1298
34.2986,3.0646,0.0215,-9.7420,0.0032,-0.0118,0.4351
34.3230,3.2130,0.1053,-9.9455,0.0031,-0.0119,0.1985
34.3488,2.9305,0.1173,-9.8066,0.0040,-0.0116,0.3053
34.3733,3.0215,0.0694,-9.6127,0.0036,-0.0114,0.1221
34.3981,2.9113,0.1149,-9.7971,0.0027,-0.0123,0.1985
34.4225,2.9353,0.1125,-9.7659,0.0030,-0.0115,0.3359
34.4464,3.0957,0.0886,-9.7995,0.0035,-0.0111,0.2672
34.4703,3.0263,0.0096,-9.8186,0.0033,-0.0125,0.1832
34.4943,3.0622,0.0862,-9.6798,0.0041,-0.0135,0.2595
34.5185,3.1867,0.0599,-9.6678,0.0029,-0.0121,0.1756
34.5429,2.9377,0.0862,-9.7995,0.0030,-0.0111,0.2519
34.5680,3.0598,0.1006,-9.7779,0.0043,-0.0128,0.1221
34.5937,3.0885,0.2155,-9.6630,0.0030,-0.0115,0.2824
34.6192,3.1963,0.1221,-9.7396,0.0037,-0.0115,0.1145
34.6462,3.1149,0.1053,-9.7779,0.0038,-0.0129,0.1985
34.6694,2.9185,0.1245,-9.8043,0.0045,-0.0127,0.1985
34.6946,3.1029,0.0790,-9.7636,0.0033,-0.0118,0.1908
34.7198,3.2034,0.1149,-9.7659,0.0049,-0.0119,0.1908
34.7445,3.1532,0.1341,-9.7803,0.0040,-0.0118,0.1450
34.7700,2.9808,0.1413,-9.7468,0.0035,-0.0122,0.1832
34.7948,3.0742,0.1006,-9.6678,0.0033,-0.0122,0.1221
34.8200,3.1149,0.1173,-9.6558,0.0038,-0.0112,0.2061
34.8456,3.2106,0.0814,-9.7013,0.0034,-0.0125,0.2901
34.8704,2.9664,0.0431,-9.8258,0.0045,-0.0110,0.1450
34.8937,3.0430,0.0431,-9.7276,0.0049,-0.0124,0.2977
34.9180,3.2010,0.1101,-9.7157,0.0037,-0.0115,0.1908
34.9424,3.1173,0.1317,-9.7085,0.0033,-0.0144,0.2443
34.9656,3.1795,0.0622,-9.7252,0.0039,-0.0133,0.1298
34.9902,3.2082,0.1293,-9.5217,0.0059,-0.0103,0.3435
35.0136,3.0287,0.1221,-9.8066,0.0049,-0.0107,0.1908
35.0376,3.0646,0.1413,-9.7372,0.0052,-0.0132,0.2443
35.0620,3.0718,0.0622,-9.6965,0.0046,-0.0121,0.2748
